gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RHD,0.49399,-1.5247,2.1422,-0.71175,0.47662,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
TMEM50A,54.092,-0.094076,0.36614,-0.25694,0.79722,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
MACO1,4.933,-0.49599,0.49646,-0.99904,0.31778,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
LDLRAP1,1.2553,0.60885,0.79308,0.7677,0.44267,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
MAN1C1,1.7562,-0.76293,0.8438,-0.90416,0.36591,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL031280.1,0.69416,1.6584,1.6668,0.99498,0.31974,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SELENON,4.735,-0.47953,0.55563,-0.86303,0.38812,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL020996.1,0.091516,-1.2643,4.0426,-0.31275,0.75447,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
MTFR1L,5.9646,-0.19205,0.36934,-0.51998,0.60308,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AUNIP,0.087995,-0.32641,3.9857,-0.081895,0.93473,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
AL033528.2,0.23418,-0.26472,3.0918,-0.08562,0.93177,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PAQR7,1.8068,0.9195,0.80819,1.1377,0.25524,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
STMN1,29.146,-0.96117,0.45997,-2.0897,0.036648,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PAFAH2,1.8065,-0.13207,0.83097,-0.15893,0.87372,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SLC30A2,0.090583,0.1388,3.6516,0.038011,0.96968,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
TRIM63,0.09021,-1.2405,4.0448,-0.3067,0.75907,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
PDIK1L,0.49232,-1.6376,1.0897,-1.5028,0.13289,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ZNF593,8.5297,-0.26145,0.50252,-0.52029,0.60286,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CNKSR1,0.17357,-0.56301,2.0253,-0.27798,0.78103,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CEP85,1.0401,0.40918,0.77488,0.52806,0.59746,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
SH3BGRL3,428.91,0.46401,0.32576,1.4244,0.15433,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
UBXN11,6.8671,0.18306,0.46617,0.39268,0.69456,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CD52,67.215,0.94419,0.58002,1.6279,0.10355,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
CRYBG2,0.082858,0.30623,4.0237,0.076106,0.93933,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
ZNF683,0.01622,-0.38934,4.1096,-0.094739,0.92452,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
DHDDS,5.456,-0.28647,0.36728,-0.77998,0.4354,0.99993,Monocyte (subtipo indeterminado),UC_vs_CD
