gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SCNN1D,0.034481,2.372,4.803,0.49387,0.6214,,Goblet,UC_vs_HC
ACAP3,5.1644,-2.3229,1.2943,-1.7946,0.072712,,Goblet,UC_vs_HC
PUSL1,3.5291,0.13542,1.033,0.13109,0.8957,,Goblet,UC_vs_HC
INTS11,16.607,0.048633,0.49572,0.098107,0.92185,0.97503,Goblet,UC_vs_HC
CPTP,4.3764,-1.9755,1.1234,-1.7585,0.07867,,Goblet,UC_vs_HC
TAS1R3,0.10429,1.4282,4.7318,0.30183,0.76278,,Goblet,UC_vs_HC
DVL1,6.9599,0.19343,0.61926,0.31236,0.75476,,Goblet,UC_vs_HC
MXRA8,0.017241,2.3423,4.8019,0.48779,0.6257,,Goblet,UC_vs_HC
AURKAIP1,63.52,-0.66193,0.43898,-1.5079,0.13159,0.45481,Goblet,UC_vs_HC
CCNL2,28.735,-0.32783,0.41673,-0.78666,0.43148,0.74313,Goblet,UC_vs_HC
MRPL20,20.83,0.01306,0.41481,0.031484,0.97488,0.99414,Goblet,UC_vs_HC
AL391244.3,0.19374,0.83474,2.6476,0.31528,0.75255,,Goblet,UC_vs_HC
LINC01770,0.068885,2.112,4.7768,0.44213,0.65839,,Goblet,UC_vs_HC
VWA1,3.4801,0.82943,0.87951,0.94306,0.34565,,Goblet,UC_vs_HC
ATAD3C,0.65935,-1.0195,1.9559,-0.52124,0.6022,,Goblet,UC_vs_HC
ATAD3B,7.9879,-0.39196,0.85821,-0.45672,0.64788,,Goblet,UC_vs_HC
ATAD3A,5.1226,-0.77103,0.8474,-0.90988,0.36289,,Goblet,UC_vs_HC
TMEM240,0.12295,1.3973,3.2198,0.43396,0.66432,,Goblet,UC_vs_HC
SSU72,15.302,0.40388,0.41192,0.98048,0.32685,0.65629,Goblet,UC_vs_HC
