gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
GUCA2A,1234.7,-3.2594,0.53642,-6.0761,1.2312e-09,2.3938e-07,Colonocytes,UC_vs_HC
FOXJ3,7.9333,0.077137,0.49374,0.15623,0.87585,0.95346,Colonocytes,UC_vs_HC
RIMKLA,4.9104,-0.25527,0.50606,-0.50442,0.61397,0.81957,Colonocytes,UC_vs_HC
ZMYND12,0.20707,1.797,2.8124,0.63897,0.52284,,Colonocytes,UC_vs_HC
PPCS,19.975,-0.94153,0.42997,-2.1898,0.028541,0.16393,Colonocytes,UC_vs_HC
CCDC30,1.3344,-1.3293,1.0916,-1.2177,0.22333,,Colonocytes,UC_vs_HC
PPIH,2.1688,0.34596,0.99029,0.34935,0.72682,0.88519,Colonocytes,UC_vs_HC
AC098484.2,0.075679,3.0349,4.2711,0.71057,0.47735,,Colonocytes,UC_vs_HC
YBX1,43.108,-0.18871,0.35089,-0.5378,0.59072,0.80455,Colonocytes,UC_vs_HC
P3H1,0.049114,2.8761,2.7123,1.0604,0.28897,,Colonocytes,UC_vs_HC
C1orf50,0.60668,0.11998,1.2671,0.094689,0.92456,,Colonocytes,UC_vs_HC
AC098484.3,0.064426,3.0349,4.2711,0.71057,0.47735,,Colonocytes,UC_vs_HC
SVBP,4.0241,-0.67285,0.70766,-0.95081,0.3417,0.62786,Colonocytes,UC_vs_HC
ERMAP,1.3937,-0.94764,1.3348,-0.70997,0.47772,,Colonocytes,UC_vs_HC
ZNF691,0.50029,2.7457,1.4899,1.8428,0.065354,,Colonocytes,UC_vs_HC
SLC2A1,18.295,1.3766,0.4852,2.8372,0.004551,0.048351,Colonocytes,UC_vs_HC
SLC2A1-AS1,0.52482,0.54478,1.5549,0.35035,0.72607,,Colonocytes,UC_vs_HC
FAM183A,0.035103,2.8971,4.2598,0.6801,0.49644,,Colonocytes,UC_vs_HC
EBNA1BP2,5.8014,0.30784,0.52432,0.58713,0.55712,0.78477,Colonocytes,UC_vs_HC
TMEM125,8.3988,0.24019,0.46968,0.5114,0.60907,0.81711,Colonocytes,UC_vs_HC
C1orf210,19.053,-0.57499,0.40254,-1.4284,0.15317,0.42134,Colonocytes,UC_vs_HC
