gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
RNF207,8.1738,-1.035,0.66862,-1.548,0.12163,0.40819,PC IgA,UC_vs_HC
ICMT,10.161,0.18468,0.361,0.51159,0.60894,0.84975,PC IgA,UC_vs_HC
LINC00337,0.70344,-0.11806,1.4312,-0.082488,0.93426,,PC IgA,UC_vs_HC
GPR153,0.13682,-0.30588,2.6667,-0.1147,0.90868,,PC IgA,UC_vs_HC
ACOT7,1.7497,0.59734,0.71369,0.83697,0.40261,0.71931,PC IgA,UC_vs_HC
AL031848.2,0.59186,0.18549,1.1839,0.15668,0.8755,,PC IgA,UC_vs_HC
HES2,0.52648,-1.8582,1.31,-1.4185,0.15605,,PC IgA,UC_vs_HC
ESPN,0.029521,-1.1586,4.0832,-0.28374,0.77661,,PC IgA,UC_vs_HC
AL031848.1,0.019447,-0.96348,4.1142,-0.23418,0.81484,,PC IgA,UC_vs_HC
TNFRSF25,0.65055,-1.9876,1.3748,-1.4457,0.14826,,PC IgA,UC_vs_HC
PLEKHG5,1.4898,-2.1175,1.0129,-2.0906,0.036566,0.21468,PC IgA,UC_vs_HC
NOL9,11.555,0.20911,0.37645,0.55549,0.57856,0.83379,PC IgA,UC_vs_HC
TAS1R1,0.33998,-0.3297,1.5473,-0.21309,0.83126,,PC IgA,UC_vs_HC
ZBTB48,12.447,0.00028411,0.41015,0.0006927,0.99945,0.9997,PC IgA,UC_vs_HC
KLHL21,28.339,-1.0922,0.40126,-2.7218,0.0064927,0.074789,PC IgA,UC_vs_HC
PHF13,4.281,0.94056,0.60458,1.5557,0.11977,0.40475,PC IgA,UC_vs_HC
THAP3,24.593,0.20347,0.24375,0.83475,0.40386,0.71974,PC IgA,UC_vs_HC
DNAJC11,8.8703,-0.10366,0.32807,-0.31597,0.75203,0.91708,PC IgA,UC_vs_HC
LINC01672,0.0365,-0.43485,4.052,-0.10732,0.91454,,PC IgA,UC_vs_HC
AL591163.1,0.21144,-2.317,2.307,-1.0043,0.31522,,PC IgA,UC_vs_HC
CAMTA1-DT,0.049163,-1.3299,4.0596,-0.32759,0.74322,,PC IgA,UC_vs_HC
CAMTA1,122.35,0.322,0.30575,1.0532,0.29227,0.62,PC IgA,UC_vs_HC
AL365194.1,0.017053,-0.37407,4.0615,-0.092101,0.92662,,PC IgA,UC_vs_HC
VAMP3,27.978,-0.33649,0.24975,-1.3473,0.17789,0.49339,PC IgA,UC_vs_HC
PER3,2.1031,-1.0247,0.64406,-1.591,0.11162,0.39,PC IgA,UC_vs_HC
Z98884.1,0.45783,1.1071,1.3268,0.83448,0.40401,,PC IgA,UC_vs_HC
UTS2,0.17151,0.98897,3.9849,0.24818,0.804,,PC IgA,UC_vs_HC
TNFRSF9,0.147,-2.1582,3.9908,-0.54078,0.58866,,PC IgA,UC_vs_HC
PARK7,532.54,0.48597,0.094989,5.1161,3.1192e-07,4.2776e-05,PC IgA,UC_vs_HC
AL034417.4,0.28333,0.070055,1.7032,0.041131,0.96719,,PC IgA,UC_vs_HC
AL034417.3,0.48912,-0.066244,1.3416,-0.049376,0.96062,,PC IgA,UC_vs_HC
ERRFI1,2.3577,-1.529,0.99791,-1.5322,0.12548,0.41555,PC IgA,UC_vs_HC
AL034417.2,0.062198,-0.94859,4.1149,-0.23053,0.81768,,PC IgA,UC_vs_HC
