gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
FO704657.1,0.074531,0.9295,3.6741,0.25299,0.80028,,Fibroblast (subtipo indeterminado),CD_vs_HC
SLC35E2B,5.8635,-0.61231,0.43694,-1.4013,0.16111,0.61831,Fibroblast (subtipo indeterminado),CD_vs_HC
CDK11A,11.533,-0.95934,0.37309,-2.5714,0.01013,0.21997,Fibroblast (subtipo indeterminado),CD_vs_HC
SLC35E2A,4.5861,0.025162,0.56091,0.044859,0.96422,0.99385,Fibroblast (subtipo indeterminado),CD_vs_HC
NADK,5.6034,-0.48577,0.45117,-1.0767,0.28162,0.73445,Fibroblast (subtipo indeterminado),CD_vs_HC
GNB1,31.886,0.034252,0.23394,0.14641,0.88359,0.97985,Fibroblast (subtipo indeterminado),CD_vs_HC
AL109917.1,0.01441,1.3592,4.0497,0.33563,0.73715,,Fibroblast (subtipo indeterminado),CD_vs_HC
TMEM52,0.10048,1.075,3.9284,0.27366,0.78435,,Fibroblast (subtipo indeterminado),CD_vs_HC
CFAP74,0.02833,1.0987,4.0962,0.26824,0.78852,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL391845.2,0.26016,1.8402,4.0067,0.45927,0.64604,,Fibroblast (subtipo indeterminado),CD_vs_HC
GABRD,0.28981,0.92812,1.6838,0.5512,0.5815,,Fibroblast (subtipo indeterminado),CD_vs_HC
PRKCZ,1.129,0.20897,0.7461,0.28008,0.77941,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL590822.2,0.26372,-0.083557,1.9422,-0.043021,0.96568,,Fibroblast (subtipo indeterminado),CD_vs_HC
PRKCZ-AS1,0.76037,0.73093,1.1039,0.66213,0.50789,,Fibroblast (subtipo indeterminado),CD_vs_HC
FAAP20,31.031,1.2001,0.64937,1.8481,0.064582,0.45786,Fibroblast (subtipo indeterminado),CD_vs_HC
SKI,19.807,0.10417,0.24014,0.43378,0.66445,0.91834,Fibroblast (subtipo indeterminado),CD_vs_HC
MORN1,0.92065,0.83934,0.96937,0.86586,0.38657,,Fibroblast (subtipo indeterminado),CD_vs_HC
RER1,30.859,1.2896,0.42853,3.0093,0.0026188,0.10046,Fibroblast (subtipo indeterminado),CD_vs_HC
PEX10,2.4189,0.43069,0.65309,0.65947,0.50959,,Fibroblast (subtipo indeterminado),CD_vs_HC
PANK4,1.9489,-0.64544,1.227,-0.52604,0.59886,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL139246.5,0.46429,2.7024,1.6207,1.6675,0.09542,,Fibroblast (subtipo indeterminado),CD_vs_HC
TNFRSF14-AS1,1.25,0.034249,0.78904,0.043405,0.96538,,Fibroblast (subtipo indeterminado),CD_vs_HC
TNFRSF14,22.219,0.011028,0.38758,0.028453,0.9773,0.99547,Fibroblast (subtipo indeterminado),CD_vs_HC
FAM213B,2.5084,-0.43503,0.67171,-0.64764,0.51722,,Fibroblast (subtipo indeterminado),CD_vs_HC
TTC34,0.191,-0.90158,2.4327,-0.37061,0.71093,,Fibroblast (subtipo indeterminado),CD_vs_HC
LINC00982,0.085539,0.8402,3.9593,0.21221,0.83194,,Fibroblast (subtipo indeterminado),CD_vs_HC
PRDM16,0.55942,2.1253,1.9297,1.1013,0.27075,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL590438.1,0.022149,0.58373,4.0207,0.14518,0.88457,,Fibroblast (subtipo indeterminado),CD_vs_HC
ARHGEF16,0.30348,0.046677,3.2002,0.014585,0.98836,,Fibroblast (subtipo indeterminado),CD_vs_HC
MEGF6,0.83543,-0.91806,1.2193,-0.75294,0.45149,,Fibroblast (subtipo indeterminado),CD_vs_HC
AL513320.1,0.133,2.0656,2.3391,0.88309,0.37719,,Fibroblast (subtipo indeterminado),CD_vs_HC
