gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
LURAP1,0.13636,0.8061,2.2922,0.35167,0.72509,,Colonocytes,UC_vs_CD
RAD54L,0.21836,0.5024,2.4252,0.20716,0.83588,,Colonocytes,UC_vs_CD
LRRC41,5.0219,0.10962,0.56665,0.19345,0.8466,,Colonocytes,UC_vs_CD
UQCRH,72.315,-0.67523,0.29603,-2.281,0.022551,0.30718,Colonocytes,UC_vs_CD
NSUN4,1.2526,-0.35576,0.97571,-0.36462,0.7154,,Colonocytes,UC_vs_CD
FAAH,7.2125,-1.2443,0.63901,-1.9472,0.051512,0.42557,Colonocytes,UC_vs_CD
MKNK1-AS1,0.015204,2.0145,4.281,0.47057,0.63795,,Colonocytes,UC_vs_CD
MKNK1,8.8322,0.080109,0.46773,0.17127,0.86401,0.97206,Colonocytes,UC_vs_CD
MOB3C,1.6093,-0.20354,1.2324,-0.16516,0.86882,,Colonocytes,UC_vs_CD
ATPAF1,2.2133,-1.0475,0.95944,-1.0918,0.27491,,Colonocytes,UC_vs_CD
EFCAB14,13.963,-0.56571,0.43335,-1.3054,0.19175,0.64474,Colonocytes,UC_vs_CD
CYP4A22-AS1,0.037168,2.2357,4.2319,0.52831,0.59729,,Colonocytes,UC_vs_CD
