paciente,tipo_celular,comparacion,gen,valor_expresion_normalizada,log2FC,padj
GSM6614362_CD-3,PC IgA,UC_vs_CD,SMARCA5,6.8437,-1.0197,0.029883
GSM6614363_CD-4,PC IgA,UC_vs_CD,SMARCA5,7.15,-1.0197,0.029883
GSM6614364_CD-5,PC IgA,UC_vs_CD,SMARCA5,6.3016,-1.0197,0.029883
GSM6614365_CD-6,PC IgA,UC_vs_CD,SMARCA5,6.7646,-1.0197,0.029883
GSM6614348_HC-1,PC IgA,UC_vs_CD,NAF1,3.5357,-2.2533,0.0043503
GSM6614349_HC-2,PC IgA,UC_vs_CD,NAF1,4.4134,-2.2533,0.0043503
GSM6614350_HC-3,PC IgA,UC_vs_CD,NAF1,3.1756,-2.2533,0.0043503
GSM6614351_HC-4,PC IgA,UC_vs_CD,NAF1,3.3335,-2.2533,0.0043503
GSM6614352_HC-5,PC IgA,UC_vs_CD,NAF1,3.3525,-2.2533,0.0043503
GSM6614353_HC-6,PC IgA,UC_vs_CD,NAF1,2.707,-2.2533,0.0043503
GSM6614354_UC-1,PC IgA,UC_vs_CD,NAF1,2.7884,-2.2533,0.0043503
GSM6614355_UC-2,PC IgA,UC_vs_CD,NAF1,3.6627,-2.2533,0.0043503
GSM6614356_UC-3,PC IgA,UC_vs_CD,NAF1,2.5511,-2.2533,0.0043503
GSM6614357_UC-4,PC IgA,UC_vs_CD,NAF1,2.6032,-2.2533,0.0043503
GSM6614358_UC-5,PC IgA,UC_vs_CD,NAF1,3.7716,-2.2533,0.0043503
GSM6614359_UC-6,PC IgA,UC_vs_CD,NAF1,3.1664,-2.2533,0.0043503
GSM6614360_CD-1,PC IgA,UC_vs_CD,NAF1,4.5701,-2.2533,0.0043503
GSM6614361_CD-2,PC IgA,UC_vs_CD,NAF1,3.5508,-2.2533,0.0043503
GSM6614362_CD-3,PC IgA,UC_vs_CD,NAF1,3.9657,-2.2533,0.0043503
GSM6614363_CD-4,PC IgA,UC_vs_CD,NAF1,3.986,-2.2533,0.0043503
GSM6614364_CD-5,PC IgA,UC_vs_CD,NAF1,7.8743,-2.2533,0.0043503
GSM6614365_CD-6,PC IgA,UC_vs_CD,NAF1,4.8813,-2.2533,0.0043503
GSM6614348_HC-1,PC IgA,UC_vs_CD,PDLIM3,3.2973,-2.9554,0.0080437
GSM6614349_HC-2,PC IgA,UC_vs_CD,PDLIM3,4.5975,-2.9554,0.0080437
GSM6614350_HC-3,PC IgA,UC_vs_CD,PDLIM3,4.2755,-2.9554,0.0080437
GSM6614351_HC-4,PC IgA,UC_vs_CD,PDLIM3,4.4717,-2.9554,0.0080437
GSM6614352_HC-5,PC IgA,UC_vs_CD,PDLIM3,4.7441,-2.9554,0.0080437
GSM6614353_HC-6,PC IgA,UC_vs_CD,PDLIM3,7.4298,-2.9554,0.0080437
GSM6614354_UC-1,PC IgA,UC_vs_CD,PDLIM3,1.9834,-2.9554,0.0080437
GSM6614355_UC-2,PC IgA,UC_vs_CD,PDLIM3,1.7889,-2.9554,0.0080437
GSM6614356_UC-3,PC IgA,UC_vs_CD,PDLIM3,2.5511,-2.9554,0.0080437
GSM6614357_UC-4,PC IgA,UC_vs_CD,PDLIM3,2.8769,-2.9554,0.0080437
GSM6614358_UC-5,PC IgA,UC_vs_CD,PDLIM3,2.412,-2.9554,0.0080437
GSM6614359_UC-6,PC IgA,UC_vs_CD,PDLIM3,4.0837,-2.9554,0.0080437
GSM6614360_CD-1,PC IgA,UC_vs_CD,PDLIM3,3.9404,-2.9554,0.0080437
GSM6614361_CD-2,PC IgA,UC_vs_CD,PDLIM3,6.4388,-2.9554,0.0080437
GSM6614362_CD-3,PC IgA,UC_vs_CD,PDLIM3,2.5111,-2.9554,0.0080437
GSM6614363_CD-4,PC IgA,UC_vs_CD,PDLIM3,0,-2.9554,0.0080437
GSM6614364_CD-5,PC IgA,UC_vs_CD,PDLIM3,5.3198,-2.9554,0.0080437
GSM6614365_CD-6,PC IgA,UC_vs_CD,PDLIM3,5.8756,-2.9554,0.0080437
GSM6614348_HC-1,PC IgA,UC_vs_CD,PARP8,4.8708,-1.3444,0.026767
GSM6614349_HC-2,PC IgA,UC_vs_CD,PARP8,4.4735,-1.3444,0.026767
GSM6614350_HC-3,PC IgA,UC_vs_CD,PARP8,5.3638,-1.3444,0.026767
GSM6614351_HC-4,PC IgA,UC_vs_CD,PARP8,6.0787,-1.3444,0.026767
GSM6614352_HC-5,PC IgA,UC_vs_CD,PARP8,5.3977,-1.3444,0.026767
GSM6614353_HC-6,PC IgA,UC_vs_CD,PARP8,5.4995,-1.3444,0.026767
GSM6614354_UC-1,PC IgA,UC_vs_CD,PARP8,1.9834,-1.3444,0.026767
GSM6614355_UC-2,PC IgA,UC_vs_CD,PARP8,3.3077,-1.3444,0.026767
GSM6614356_UC-3,PC IgA,UC_vs_CD,PARP8,3.5275,-1.3444,0.026767
GSM6614357_UC-4,PC IgA,UC_vs_CD,PARP8,2.8769,-1.3444,0.026767
GSM6614358_UC-5,PC IgA,UC_vs_CD,PARP8,3.4019,-1.3444,0.026767
GSM6614359_UC-6,PC IgA,UC_vs_CD,PARP8,3.5117,-1.3444,0.026767
GSM6614360_CD-1,PC IgA,UC_vs_CD,PARP8,4.4596,-1.3444,0.026767
GSM6614361_CD-2,PC IgA,UC_vs_CD,PARP8,5.1989,-1.3444,0.026767
GSM6614362_CD-3,PC IgA,UC_vs_CD,PARP8,3.6427,-1.3444,0.026767
GSM6614363_CD-4,PC IgA,UC_vs_CD,PARP8,3.4458,-1.3444,0.026767
GSM6614364_CD-5,PC IgA,UC_vs_CD,PARP8,0,-1.3444,0.026767
GSM6614365_CD-6,PC IgA,UC_vs_CD,PARP8,5.4371,-1.3444,0.026767
GSM6614348_HC-1,PC IgA,UC_vs_CD,PIK3R1,2.655,-1.1972,0.032396
GSM6614349_HC-2,PC IgA,UC_vs_CD,PIK3R1,5.133,-1.1972,0.032396
GSM6614350_HC-3,PC IgA,UC_vs_CD,PIK3R1,3.3482,-1.1972,0.032396
GSM6614351_HC-4,PC IgA,UC_vs_CD,PIK3R1,3.3335,-1.1972,0.032396
GSM6614352_HC-5,PC IgA,UC_vs_CD,PIK3R1,4.1858,-1.1972,0.032396
GSM6614353_HC-6,PC IgA,UC_vs_CD,PIK3R1,4.2804,-1.1972,0.032396
GSM6614354_UC-1,PC IgA,UC_vs_CD,PIK3R1,4.227,-1.1972,0.032396
GSM6614355_UC-2,PC IgA,UC_vs_CD,PIK3R1,4.2329,-1.1972,0.032396
GSM6614356_UC-3,PC IgA,UC_vs_CD,PIK3R1,3.5275,-1.1972,0.032396
GSM6614357_UC-4,PC IgA,UC_vs_CD,PIK3R1,2.6032,-1.1972,0.032396
GSM6614358_UC-5,PC IgA,UC_vs_CD,PIK3R1,4.2871,-1.1972,0.032396
GSM6614359_UC-6,PC IgA,UC_vs_CD,PIK3R1,3.7902,-1.1972,0.032396
GSM6614360_CD-1,PC IgA,UC_vs_CD,PIK3R1,5.1841,-1.1972,0.032396
GSM6614361_CD-2,PC IgA,UC_vs_CD,PIK3R1,3.9347,-1.1972,0.032396
GSM6614362_CD-3,PC IgA,UC_vs_CD,PIK3R1,5.1054,-1.1972,0.032396
GSM6614363_CD-4,PC IgA,UC_vs_CD,PIK3R1,5.1554,-1.1972,0.032396
GSM6614364_CD-5,PC IgA,UC_vs_CD,PIK3R1,4.051,-1.1972,0.032396
GSM6614365_CD-6,PC IgA,UC_vs_CD,PIK3R1,5.4625,-1.1972,0.032396
GSM6614348_HC-1,PC IgA,UC_vs_CD,HOMER1,3.9193,-1.6913,0.0005238
GSM6614349_HC-2,PC IgA,UC_vs_CD,HOMER1,3.8857,-1.6913,0.0005238
GSM6614350_HC-3,PC IgA,UC_vs_CD,HOMER1,5.281,-1.6913,0.0005238
GSM6614351_HC-4,PC IgA,UC_vs_CD,HOMER1,4.012,-1.6913,0.0005238
GSM6614352_HC-5,PC IgA,UC_vs_CD,HOMER1,4.325,-1.6913,0.0005238
GSM6614353_HC-6,PC IgA,UC_vs_CD,HOMER1,5.4395,-1.6913,0.0005238
GSM6614354_UC-1,PC IgA,UC_vs_CD,HOMER1,2.4414,-1.6913,0.0005238
GSM6614355_UC-2,PC IgA,UC_vs_CD,HOMER1,2.706,-1.6913,0.0005238
GSM6614356_UC-3,PC IgA,UC_vs_CD,HOMER1,4.7067,-1.6913,0.0005238
GSM6614357_UC-4,PC IgA,UC_vs_CD,HOMER1,5.1912,-1.6913,0.0005238
GSM6614358_UC-5,PC IgA,UC_vs_CD,HOMER1,3.2696,-1.6913,0.0005238
GSM6614359_UC-6,PC IgA,UC_vs_CD,HOMER1,3.6773,-1.6913,0.0005238
GSM6614360_CD-1,PC IgA,UC_vs_CD,HOMER1,6.5934,-1.6913,0.0005238
GSM6614361_CD-2,PC IgA,UC_vs_CD,HOMER1,4.7011,-1.6913,0.0005238
GSM6614362_CD-3,PC IgA,UC_vs_CD,HOMER1,5.1054,-1.6913,0.0005238
GSM6614363_CD-4,PC IgA,UC_vs_CD,HOMER1,3.4458,-1.6913,0.0005238
GSM6614364_CD-5,PC IgA,UC_vs_CD,HOMER1,5.0068,-1.6913,0.0005238
GSM6614365_CD-6,PC IgA,UC_vs_CD,HOMER1,5.0912,-1.6913,0.0005238
GSM6614348_HC-1,PC IgA,UC_vs_CD,GLRX,8.3948,1.151,9.522e-08
GSM6614349_HC-2,PC IgA,UC_vs_CD,GLRX,7.9936,1.151,9.522e-08
GSM6614350_HC-3,PC IgA,UC_vs_CD,GLRX,7.9531,1.151,9.522e-08
GSM6614351_HC-4,PC IgA,UC_vs_CD,GLRX,7.7132,1.151,9.522e-08
GSM6614352_HC-5,PC IgA,UC_vs_CD,GLRX,8.0236,1.151,9.522e-08
GSM6614353_HC-6,PC IgA,UC_vs_CD,GLRX,7.9964,1.151,9.522e-08
GSM6614354_UC-1,PC IgA,UC_vs_CD,GLRX,9.31,1.151,9.522e-08
GSM6614355_UC-2,PC IgA,UC_vs_CD,GLRX,9.042,1.151,9.522e-08
GSM6614356_UC-3,PC IgA,UC_vs_CD,GLRX,9.6449,1.151,9.522e-08
GSM6614357_UC-4,PC IgA,UC_vs_CD,GLRX,9.6987,1.151,9.522e-08
GSM6614358_UC-5,PC IgA,UC_vs_CD,GLRX,9.1175,1.151,9.522e-08
GSM6614359_UC-6,PC IgA,UC_vs_CD,GLRX,9.1026,1.151,9.522e-08
GSM6614360_CD-1,PC IgA,UC_vs_CD,GLRX,8.6314,1.151,9.522e-08
GSM6614361_CD-2,PC IgA,UC_vs_CD,GLRX,8.3806,1.151,9.522e-08
GSM6614362_CD-3,PC IgA,UC_vs_CD,GLRX,8.2891,1.151,9.522e-08
GSM6614363_CD-4,PC IgA,UC_vs_CD,GLRX,7.6716,1.151,9.522e-08
GSM6614364_CD-5,PC IgA,UC_vs_CD,GLRX,7.7752,1.151,9.522e-08
GSM6614365_CD-6,PC IgA,UC_vs_CD,GLRX,7.8329,1.151,9.522e-08
GSM6614348_HC-1,PC IgA,UC_vs_CD,MZB1,12.657,1.0297,1.2061e-08
GSM6614349_HC-2,PC IgA,UC_vs_CD,MZB1,12.428,1.0297,1.2061e-08
GSM6614350_HC-3,PC IgA,UC_vs_CD,MZB1,12.575,1.0297,1.2061e-08
GSM6614351_HC-4,PC IgA,UC_vs_CD,MZB1,12.725,1.0297,1.2061e-08
GSM6614352_HC-5,PC IgA,UC_vs_CD,MZB1,12.6,1.0297,1.2061e-08
GSM6614353_HC-6,PC IgA,UC_vs_CD,MZB1,12.694,1.0297,1.2061e-08
GSM6614354_UC-1,PC IgA,UC_vs_CD,MZB1,13.949,1.0297,1.2061e-08
GSM6614355_UC-2,PC IgA,UC_vs_CD,MZB1,13.852,1.0297,1.2061e-08
GSM6614356_UC-3,PC IgA,UC_vs_CD,MZB1,13.625,1.0297,1.2061e-08
GSM6614357_UC-4,PC IgA,UC_vs_CD,MZB1,13.971,1.0297,1.2061e-08
GSM6614358_UC-5,PC IgA,UC_vs_CD,MZB1,13.292,1.0297,1.2061e-08
GSM6614359_UC-6,PC IgA,UC_vs_CD,MZB1,13.581,1.0297,1.2061e-08
GSM6614360_CD-1,PC IgA,UC_vs_CD,MZB1,12.602,1.0297,1.2061e-08
GSM6614361_CD-2,PC IgA,UC_vs_CD,MZB1,12.835,1.0297,1.2061e-08
GSM6614362_CD-3,PC IgA,UC_vs_CD,MZB1,13.108,1.0297,1.2061e-08
GSM6614363_CD-4,PC IgA,UC_vs_CD,MZB1,12.367,1.0297,1.2061e-08
GSM6614364_CD-5,PC IgA,UC_vs_CD,MZB1,12.423,1.0297,1.2061e-08
GSM6614365_CD-6,PC IgA,UC_vs_CD,MZB1,12.652,1.0297,1.2061e-08
GSM6614348_HC-1,PC IgA,UC_vs_CD,PTTG1,4.3525,1.2574,0.0018884
GSM6614349_HC-2,PC IgA,UC_vs_CD,PTTG1,4.159,1.2574,0.0018884
GSM6614350_HC-3,PC IgA,UC_vs_CD,PTTG1,4.1874,1.2574,0.0018884
GSM6614351_HC-4,PC IgA,UC_vs_CD,PTTG1,3.7123,1.2574,0.0018884
GSM6614352_HC-5,PC IgA,UC_vs_CD,PTTG1,3.9766,1.2574,0.0018884
GSM6614353_HC-6,PC IgA,UC_vs_CD,PTTG1,3.9769,1.2574,0.0018884
GSM6614354_UC-1,PC IgA,UC_vs_CD,PTTG1,6.0762,1.2574,0.0018884
GSM6614355_UC-2,PC IgA,UC_vs_CD,PTTG1,5.8372,1.2574,0.0018884
GSM6614356_UC-3,PC IgA,UC_vs_CD,PTTG1,5.4573,1.2574,0.0018884
GSM6614357_UC-4,PC IgA,UC_vs_CD,PTTG1,6.4687,1.2574,0.0018884
GSM6614358_UC-5,PC IgA,UC_vs_CD,PTTG1,5.6103,1.2574,0.0018884
GSM6614359_UC-6,PC IgA,UC_vs_CD,PTTG1,6.734,1.2574,0.0018884
GSM6614360_CD-1,PC IgA,UC_vs_CD,PTTG1,4.2367,1.2574,0.0018884
GSM6614361_CD-2,PC IgA,UC_vs_CD,PTTG1,4.2376,1.2574,0.0018884
GSM6614362_CD-3,PC IgA,UC_vs_CD,PTTG1,5.5534,1.2574,0.0018884
GSM6614363_CD-4,PC IgA,UC_vs_CD,PTTG1,4.8184,1.2574,0.0018884
GSM6614364_CD-5,PC IgA,UC_vs_CD,PTTG1,5.5768,1.2574,0.0018884
GSM6614365_CD-6,PC IgA,UC_vs_CD,PTTG1,4.3928,1.2574,0.0018884
GSM6614348_HC-1,PC IgA,UC_vs_CD,CNOT6,2.655,-1.2291,0.0063811
GSM6614349_HC-2,PC IgA,UC_vs_CD,CNOT6,2.9466,-1.2291,0.0063811
GSM6614350_HC-3,PC IgA,UC_vs_CD,CNOT6,3.3482,-1.2291,0.0063811
GSM6614351_HC-4,PC IgA,UC_vs_CD,CNOT6,3.3335,-1.2291,0.0063811
GSM6614352_HC-5,PC IgA,UC_vs_CD,CNOT6,3.0654,-1.2291,0.0063811
GSM6614353_HC-6,PC IgA,UC_vs_CD,CNOT6,3.7973,-1.2291,0.0063811
GSM6614354_UC-1,PC IgA,UC_vs_CD,CNOT6,3.302,-1.2291,0.0063811
GSM6614355_UC-2,PC IgA,UC_vs_CD,CNOT6,2.8357,-1.2291,0.0063811
GSM6614356_UC-3,PC IgA,UC_vs_CD,CNOT6,2.3364,-1.2291,0.0063811
GSM6614357_UC-4,PC IgA,UC_vs_CD,CNOT6,2.2653,-1.2291,0.0063811
GSM6614358_UC-5,PC IgA,UC_vs_CD,CNOT6,2.713,-1.2291,0.0063811
GSM6614359_UC-6,PC IgA,UC_vs_CD,CNOT6,3.3246,-1.2291,0.0063811
GSM6614360_CD-1,PC IgA,UC_vs_CD,CNOT6,3.6895,-1.2291,0.0063811
GSM6614361_CD-2,PC IgA,UC_vs_CD,CNOT6,4.4879,-1.2291,0.0063811
GSM6614362_CD-3,PC IgA,UC_vs_CD,CNOT6,3.8658,-1.2291,0.0063811
GSM6614363_CD-4,PC IgA,UC_vs_CD,CNOT6,4.8184,-1.2291,0.0063811
GSM6614364_CD-5,PC IgA,UC_vs_CD,CNOT6,4.051,-1.2291,0.0063811
GSM6614365_CD-6,PC IgA,UC_vs_CD,CNOT6,3.6488,-1.2291,0.0063811
GSM6614348_HC-1,PC IgA,UC_vs_CD,TUBB2A,3.2973,-2.4398,4.0685e-05
GSM6614349_HC-2,PC IgA,UC_vs_CD,TUBB2A,5.0875,-2.4398,4.0685e-05
GSM6614350_HC-3,PC IgA,UC_vs_CD,TUBB2A,4.1874,-2.4398,4.0685e-05
GSM6614351_HC-4,PC IgA,UC_vs_CD,TUBB2A,4.8197,-2.4398,4.0685e-05
GSM6614352_HC-5,PC IgA,UC_vs_CD,TUBB2A,4.7107,-2.4398,4.0685e-05
GSM6614353_HC-6,PC IgA,UC_vs_CD,TUBB2A,4.2804,-2.4398,4.0685e-05
GSM6614354_UC-1,PC IgA,UC_vs_CD,TUBB2A,2.4414,-2.4398,4.0685e-05
GSM6614355_UC-2,PC IgA,UC_vs_CD,TUBB2A,2.8965,-2.4398,4.0685e-05
GSM6614356_UC-3,PC IgA,UC_vs_CD,TUBB2A,2.9032,-2.4398,4.0685e-05
GSM6614357_UC-4,PC IgA,UC_vs_CD,TUBB2A,3.7752,-2.4398,4.0685e-05
GSM6614358_UC-5,PC IgA,UC_vs_CD,TUBB2A,3.2227,-2.4398,4.0685e-05
GSM6614359_UC-6,PC IgA,UC_vs_CD,TUBB2A,1.2555,-2.4398,4.0685e-05
GSM6614360_CD-1,PC IgA,UC_vs_CD,TUBB2A,4.9912,-2.4398,4.0685e-05
GSM6614361_CD-2,PC IgA,UC_vs_CD,TUBB2A,6.3782,-2.4398,4.0685e-05
GSM6614362_CD-3,PC IgA,UC_vs_CD,TUBB2A,4.7329,-2.4398,4.0685e-05
GSM6614363_CD-4,PC IgA,UC_vs_CD,TUBB2A,3.4458,-2.4398,4.0685e-05
GSM6614364_CD-5,PC IgA,UC_vs_CD,TUBB2A,5.3198,-2.4398,4.0685e-05
GSM6614365_CD-6,PC IgA,UC_vs_CD,TUBB2A,5.1858,-2.4398,4.0685e-05
GSM6614348_HC-1,PC IgA,UC_vs_CD,HIST1H2BD,3.7402,1.4195,0.024891
GSM6614349_HC-2,PC IgA,UC_vs_CD,HIST1H2BD,5.8105,1.4195,0.024891
GSM6614350_HC-3,PC IgA,UC_vs_CD,HIST1H2BD,3.9931,1.4195,0.024891
GSM6614351_HC-4,PC IgA,UC_vs_CD,HIST1H2BD,5.5361,1.4195,0.024891
GSM6614352_HC-5,PC IgA,UC_vs_CD,HIST1H2BD,4.93,1.4195,0.024891
GSM6614353_HC-6,PC IgA,UC_vs_CD,HIST1H2BD,4.8404,1.4195,0.024891
GSM6614354_UC-1,PC IgA,UC_vs_CD,HIST1H2BD,5.0009,1.4195,0.024891
GSM6614355_UC-2,PC IgA,UC_vs_CD,HIST1H2BD,6.4421,1.4195,0.024891
GSM6614356_UC-3,PC IgA,UC_vs_CD,HIST1H2BD,4.7508,1.4195,0.024891
GSM6614357_UC-4,PC IgA,UC_vs_CD,HIST1H2BD,5.4644,1.4195,0.024891
GSM6614358_UC-5,PC IgA,UC_vs_CD,HIST1H2BD,5.8684,1.4195,0.024891
GSM6614359_UC-6,PC IgA,UC_vs_CD,HIST1H2BD,6.2596,1.4195,0.024891
GSM6614360_CD-1,PC IgA,UC_vs_CD,HIST1H2BD,4.8755,1.4195,0.024891
GSM6614361_CD-2,PC IgA,UC_vs_CD,HIST1H2BD,0,1.4195,0.024891
GSM6614362_CD-3,PC IgA,UC_vs_CD,HIST1H2BD,4.3817,1.4195,0.024891
GSM6614363_CD-4,PC IgA,UC_vs_CD,HIST1H2BD,4.8184,1.4195,0.024891
GSM6614364_CD-5,PC IgA,UC_vs_CD,HIST1H2BD,4.051,1.4195,0.024891
GSM6614365_CD-6,PC IgA,UC_vs_CD,HIST1H2BD,4.4447,1.4195,0.024891
GSM6614348_HC-1,PC IgA,UC_vs_CD,HIST1H2BG,6.5639,1.1632,0.0093346
GSM6614349_HC-2,PC IgA,UC_vs_CD,HIST1H2BG,7.1542,1.1632,0.0093346
GSM6614350_HC-3,PC IgA,UC_vs_CD,HIST1H2BG,5.9235,1.1632,0.0093346
GSM6614351_HC-4,PC IgA,UC_vs_CD,HIST1H2BG,5.4388,1.1632,0.0093346
GSM6614352_HC-5,PC IgA,UC_vs_CD,HIST1H2BG,7.0359,1.1632,0.0093346
GSM6614353_HC-6,PC IgA,UC_vs_CD,HIST1H2BG,6.2588,1.1632,0.0093346
GSM6614354_UC-1,PC IgA,UC_vs_CD,HIST1H2BG,6.6646,1.1632,0.0093346
GSM6614355_UC-2,PC IgA,UC_vs_CD,HIST1H2BG,7.6825,1.1632,0.0093346
GSM6614356_UC-3,PC IgA,UC_vs_CD,HIST1H2BG,7.1819,1.1632,0.0093346
GSM6614357_UC-4,PC IgA,UC_vs_CD,HIST1H2BG,7.7514,1.1632,0.0093346
GSM6614358_UC-5,PC IgA,UC_vs_CD,HIST1H2BG,7.8498,1.1632,0.0093346
GSM6614359_UC-6,PC IgA,UC_vs_CD,HIST1H2BG,7.7783,1.1632,0.0093346
GSM6614360_CD-1,PC IgA,UC_vs_CD,HIST1H2BG,6.3113,1.1632,0.0093346
GSM6614361_CD-2,PC IgA,UC_vs_CD,HIST1H2BG,6.4388,1.1632,0.0093346
GSM6614362_CD-3,PC IgA,UC_vs_CD,HIST1H2BG,6.8371,1.1632,0.0093346
GSM6614363_CD-4,PC IgA,UC_vs_CD,HIST1H2BG,6.904,1.1632,0.0093346
GSM6614364_CD-5,PC IgA,UC_vs_CD,HIST1H2BG,5.5768,1.1632,0.0093346
GSM6614365_CD-6,PC IgA,UC_vs_CD,HIST1H2BG,5.5832,1.1632,0.0093346
GSM6614348_HC-1,PC IgA,UC_vs_CD,HIST1H2AE,3.9193,1.2133,0.00089041
GSM6614349_HC-2,PC IgA,UC_vs_CD,HIST1H2AE,5.3344,1.2133,0.00089041
GSM6614350_HC-3,PC IgA,UC_vs_CD,HIST1H2AE,4.4372,1.2133,0.00089041
GSM6614351_HC-4,PC IgA,UC_vs_CD,HIST1H2AE,4.2601,1.2133,0.00089041
GSM6614352_HC-5,PC IgA,UC_vs_CD,HIST1H2AE,5.0947,1.2133,0.00089041
GSM6614353_HC-6,PC IgA,UC_vs_CD,HIST1H2AE,4.1366,1.2133,0.00089041
GSM6614354_UC-1,PC IgA,UC_vs_CD,HIST1H2AE,6.2543,1.2133,0.00089041
GSM6614355_UC-2,PC IgA,UC_vs_CD,HIST1H2AE,5.3213,1.2133,0.00089041
GSM6614356_UC-3,PC IgA,UC_vs_CD,HIST1H2AE,5.2271,1.2133,0.00089041
GSM6614357_UC-4,PC IgA,UC_vs_CD,HIST1H2AE,5.8607,1.2133,0.00089041
GSM6614358_UC-5,PC IgA,UC_vs_CD,HIST1H2AE,5.7326,1.2133,0.00089041
GSM6614359_UC-6,PC IgA,UC_vs_CD,HIST1H2AE,5.5373,1.2133,0.00089041
GSM6614360_CD-1,PC IgA,UC_vs_CD,HIST1H2AE,4.5486,1.2133,0.00089041
GSM6614361_CD-2,PC IgA,UC_vs_CD,HIST1H2AE,4.2376,1.2133,0.00089041
GSM6614362_CD-3,PC IgA,UC_vs_CD,HIST1H2AE,4.4523,1.2133,0.00089041
GSM6614363_CD-4,PC IgA,UC_vs_CD,HIST1H2AE,4.5403,1.2133,0.00089041
GSM6614364_CD-5,PC IgA,UC_vs_CD,HIST1H2AE,5.0068,1.2133,0.00089041
GSM6614365_CD-6,PC IgA,UC_vs_CD,HIST1H2AE,4.339,1.2133,0.00089041
GSM6614348_HC-1,PC IgA,UC_vs_CD,HIST1H2BJ,3.5357,1.7888,0.00074827
GSM6614349_HC-2,PC IgA,UC_vs_CD,HIST1H2BJ,6.2561,1.7888,0.00074827
GSM6614350_HC-3,PC IgA,UC_vs_CD,HIST1H2BJ,4.2755,1.7888,0.00074827
GSM6614351_HC-4,PC IgA,UC_vs_CD,HIST1H2BJ,6.0787,1.7888,0.00074827
GSM6614352_HC-5,PC IgA,UC_vs_CD,HIST1H2BJ,6.2468,1.7888,0.00074827
GSM6614353_HC-6,PC IgA,UC_vs_CD,HIST1H2BJ,5.9065,1.7888,0.00074827
GSM6614354_UC-1,PC IgA,UC_vs_CD,HIST1H2BJ,7.8728,1.7888,0.00074827
GSM6614355_UC-2,PC IgA,UC_vs_CD,HIST1H2BJ,7.2364,1.7888,0.00074827
GSM6614356_UC-3,PC IgA,UC_vs_CD,HIST1H2BJ,6.754,1.7888,0.00074827
GSM6614357_UC-4,PC IgA,UC_vs_CD,HIST1H2BJ,7.4709,1.7888,0.00074827
GSM6614358_UC-5,PC IgA,UC_vs_CD,HIST1H2BJ,6.3336,1.7888,0.00074827
GSM6614359_UC-6,PC IgA,UC_vs_CD,HIST1H2BJ,7.6669,1.7888,0.00074827
GSM6614360_CD-1,PC IgA,UC_vs_CD,HIST1H2BJ,5.7511,1.7888,0.00074827
GSM6614361_CD-2,PC IgA,UC_vs_CD,HIST1H2BJ,5.5683,1.7888,0.00074827
GSM6614362_CD-3,PC IgA,UC_vs_CD,HIST1H2BJ,5.7341,1.7888,0.00074827
GSM6614363_CD-4,PC IgA,UC_vs_CD,HIST1H2BJ,5.2522,1.7888,0.00074827
GSM6614364_CD-5,PC IgA,UC_vs_CD,HIST1H2BJ,5.7948,1.7888,0.00074827
GSM6614365_CD-6,PC IgA,UC_vs_CD,HIST1H2BJ,5.0912,1.7888,0.00074827
GSM6614348_HC-1,PC IgA,UC_vs_CD,ETV7,2.655,2.8169,0.00018212
GSM6614349_HC-2,PC IgA,UC_vs_CD,ETV7,2.42,2.8169,0.00018212
GSM6614350_HC-3,PC IgA,UC_vs_CD,ETV7,2.1518,2.8169,0.00018212
GSM6614351_HC-4,PC IgA,UC_vs_CD,ETV7,4.2601,2.8169,0.00018212
GSM6614352_HC-5,PC IgA,UC_vs_CD,ETV7,2.4059,2.8169,0.00018212
GSM6614353_HC-6,PC IgA,UC_vs_CD,ETV7,1.5075,2.8169,0.00018212
GSM6614354_UC-1,PC IgA,UC_vs_CD,ETV7,3.5034,2.8169,0.00018212
GSM6614355_UC-2,PC IgA,UC_vs_CD,ETV7,4.6582,2.8169,0.00018212
GSM6614356_UC-3,PC IgA,UC_vs_CD,ETV7,5.0965,2.8169,0.00018212
GSM6614357_UC-4,PC IgA,UC_vs_CD,ETV7,4.7215,2.8169,0.00018212
GSM6614358_UC-5,PC IgA,UC_vs_CD,ETV7,4.1928,2.8169,0.00018212
GSM6614359_UC-6,PC IgA,UC_vs_CD,ETV7,4.4922,2.8169,0.00018212
GSM6614360_CD-1,PC IgA,UC_vs_CD,ETV7,1.4596,2.8169,0.00018212
GSM6614361_CD-2,PC IgA,UC_vs_CD,ETV7,0,2.8169,0.00018212
GSM6614362_CD-3,PC IgA,UC_vs_CD,ETV7,3.0552,2.8169,0.00018212
GSM6614363_CD-4,PC IgA,UC_vs_CD,ETV7,3.0743,2.8169,0.00018212
GSM6614364_CD-5,PC IgA,UC_vs_CD,ETV7,0,2.8169,0.00018212
GSM6614365_CD-6,PC IgA,UC_vs_CD,ETV7,0,2.8169,0.00018212
GSM6614348_HC-1,PC IgA,UC_vs_CD,CCDC167,8.0739,1.0705,0.00057692
GSM6614349_HC-2,PC IgA,UC_vs_CD,CCDC167,7.4873,1.0705,0.00057692
GSM6614350_HC-3,PC IgA,UC_vs_CD,CCDC167,6.7821,1.0705,0.00057692
GSM6614351_HC-4,PC IgA,UC_vs_CD,CCDC167,7.8893,1.0705,0.00057692
GSM6614352_HC-5,PC IgA,UC_vs_CD,CCDC167,7.1834,1.0705,0.00057692
