gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
AL445248.1,0.70101,0.23319,1.4081,0.1656,0.86847,,Epithelium Ribhi,UC_vs_HC
TMEM39B,1.6042,-1.7381,1.2645,-1.3746,0.16927,0.82501,Epithelium Ribhi,UC_vs_HC
KPNA6,9.3693,0.3971,0.39359,1.0089,0.31302,0.90508,Epithelium Ribhi,UC_vs_HC
TXLNA,8.3203,-0.066736,0.46016,-0.14503,0.88469,0.98866,Epithelium Ribhi,UC_vs_HC
CCDC28B,0.93441,0.13794,1.3487,0.10228,0.91853,,Epithelium Ribhi,UC_vs_HC
AL049795.1,0.25002,0.6401,1.5154,0.4224,0.67273,,Epithelium Ribhi,UC_vs_HC
IQCC,1.4646,-0.70633,1.0132,-0.69709,0.48574,0.94919,Epithelium Ribhi,UC_vs_HC
DCDC2B,0.25404,2.2073,1.5661,1.4094,0.15871,,Epithelium Ribhi,UC_vs_HC
TMEM234,4.4772,0.44983,0.62036,0.72511,0.46839,0.94433,Epithelium Ribhi,UC_vs_HC
EIF3I,26.313,0.31588,0.32565,0.96999,0.33205,0.91242,Epithelium Ribhi,UC_vs_HC
FAM167B,0.069287,3.435,2.788,1.2321,0.21793,,Epithelium Ribhi,UC_vs_HC
LCK,0.48341,1.1746,1.5009,0.78259,0.43387,,Epithelium Ribhi,UC_vs_HC
HDAC1,25.962,0.21487,0.31528,0.68152,0.49554,0.95078,Epithelium Ribhi,UC_vs_HC
MARCKSL1,38.613,-0.093388,0.42709,-0.21866,0.82691,0.98165,Epithelium Ribhi,UC_vs_HC
TSSK3,0.12165,2.7906,3.1931,0.87393,0.38216,,Epithelium Ribhi,UC_vs_HC
FAM229A,1.4237,0.67663,1.3054,0.51832,0.60423,0.97294,Epithelium Ribhi,UC_vs_HC
BSDC1,13.698,-0.6724,0.48592,-1.3838,0.16643,0.81959,Epithelium Ribhi,UC_vs_HC
ZBTB8B,0.057988,2.4839,2.1725,1.1434,0.25289,,Epithelium Ribhi,UC_vs_HC
ZBTB8A,2.7491,-1.0011,0.88675,-1.1289,0.25894,0.87827,Epithelium Ribhi,UC_vs_HC
ZBTB8OS,13.379,0.3254,0.3869,0.84103,0.40033,0.93181,Epithelium Ribhi,UC_vs_HC
RBBP4,22.457,0.45781,0.32744,1.3982,0.16206,0.81457,Epithelium Ribhi,UC_vs_HC
SYNC,1.9946,-0.90214,0.96602,-0.93387,0.35037,0.91811,Epithelium Ribhi,UC_vs_HC
AC114489.1,0.014462,3.0456,3.6323,0.83848,0.40176,,Epithelium Ribhi,UC_vs_HC
KIAA1522,15.494,0.1121,0.4063,0.27589,0.78263,0.9797,Epithelium Ribhi,UC_vs_HC
